Reg Amostra;Reg Planta;Fam�lia;G�nero;Esp�cie
105401;102276;Melastomataceae;;
108485;103595;Rubiaceae;Bathysa;
108229;103484;Loganiaceae;;
119838;104687;Proteaceae;Panopsis;sessilifolia
145235;105288;Fabaceae;;
145237;105289;Malvaceae;Luehea;grandiflora
145238;105289;Malvaceae;Luehea;grandiflora
145239;105290;Myrtaceae;;
145105;105256;Clusiaceae;Clusia;
145111;105260;Clusiaceae;Clusia;
145116;105261;Calophyllaceae;Kielmeyera;aureovinosa
145125;105264;Rubiaceae;Psychotria;carthagenensis
145142;105271;Lauraceae;Ocotea;indecora
145241;105291;Fabaceae;Apuleia;leiocarpa
145242;105291;Fabaceae;Apuleia;leiocarpa
145243;105292;Smilacaceae;Smilax;quinquenervia
145244;105292;Smilacaceae;Smilax;quinquenervia
145247;105293;Calophyllaceae;Kielmeyera;aureovinosa
145248;105294;Calophyllaceae;Kielmeyera;aureovinosa
145249;105295;Calophyllaceae;Kielmeyera;aureovinosa
145250;105296;Calophyllaceae;Kielmeyera;aureovinosa
145252;105298;Myrtaceae;;
145253;105299;Calophyllaceae;Kielmeyera;aureovinosa
144369;105046;Araceae;Montrichardia ;linifera
144370;105046;Araceae;Montrichardia ;linifera
144371;105046;Araceae;Montrichardia ;linifera
144374;105047;Asteraceae;Wedelia;paludosa
144376;105048;Onagraceae;Ludwigia;hyssopifolia
144377;105048;Onagraceae;Ludwigia;hyssopifolia
144381;105049;Poaceae;Panicum;zizanioides
144196;105010;Leguminosae-mimosaceae;Enterolobium;maximum
144498;105060;Turneraceae;Piriqueta;cistoides
144383;105050;Scrophulariaceae;Scoparia;dulcis
144385;105051;Asteraceae;Vernonia cf.;cinerea 
144387;105052;Poaceae;Panicum;maximum
144390;105053;Poaceae;Paspalum;maritimum
144393;105054;Convolvulaceae;Ipomoea;setifera
144400;105055;Myristicaceae;Virola;surinamensis
144395;105055;Myristicaceae;Virola;surinamensis
144396;105055;Myristicaceae;Virola;surinamensis
144399;105055;Myristicaceae;Virola;surinamensis
144399;105055;Myristicaceae;Virola;surinamensis
144406;105056;Leguminosae-Papilionaceae;Vigna;racemosa
144401;105056;Leguminosae-Papilionaceae;Vigna;racemosa
144402;105056;Leguminosae-Papilionaceae;Vigna;racemosa
144403;105056;Leguminosae-Papilionaceae;Vigna;racemosa
144405;105056;Leguminosae-Papilionaceae;Vigna;racemosa
144412;105058;Cecropiaceae;Cecropia ;concolor 
144407;105058;Cecropiaceae;Cecropia ;concolor 
144408;105058;Cecropiaceae;Cecropia ;concolor 
144409;105058;Cecropiaceae;Cecropia ;concolor 
144411;105058;Cecropiaceae;Cecropia ;concolor 
144418;105059;Leguminosae-Papilionaceae ;Pterocarpus;amazonum
144413;105059;Leguminosae-Papilionaceae ;Pterocarpus;amazonum
144414;105059;Leguminosae-Papilionaceae ;Pterocarpus;amazonum
144415;105059;Leguminosae-Papilionaceae ;Pterocarpus;amazonum
144417;105059;Leguminosae-Papilionaceae ;Pterocarpus;amazonum
144425;105061;Anacardiaceae;Spondias;mombin
144419;105061;Anacardiaceae;Spondias;mombin
144420;105061;Anacardiaceae;Spondias;mombin
144421;105061;Anacardiaceae;Spondias;mombin
144424;105061;Anacardiaceae;Spondias;mombin
144426;105062;Bignoniaceae;Paragonia;pyramidata
144427;105062;Bignoniaceae;Paragonia;pyramidata
144436;105063;Leguminosae-Papilionaceae;Zygia;latifolia
144430;105063;Leguminosae-Papilionaceae;Zygia;latifolia
144431;105063;Leguminosae-Papilionaceae;Zygia;latifolia
144432;105063;Leguminosae-Papilionaceae;Zygia;latifolia
144435;105063;Leguminosae-Papilionaceae;Zygia;latifolia
144438;105064;Poaceae;Paspalum;repens
144443;105065;Bombacaceae;Pachira;aquatica
144532;105087;Malpighiaceae;Byrsonima;spicata
144534;105088;Cecropiaceae;Cecropia;palmata
144537;105088;Cecropiaceae;Cecropia;palmata
144543;105089;Leguminosae-Mimosaceae;Abarema;jupunba
144539;105089;Leguminosae-Mimosaceae;Abarema;jupunba
144544;105090;Leguminosae-mimosaceae;Stryphnodendron;pulcherrimum
144549;105091;Moraceae;Ficus;maxima
144550;105091;Moraceae;Ficus;maxima
144554;105092;Anacardiaceae;Spondias ;mombin
144560;105093;Leguminosae-Papilionaceae;Erythrina;fusca
144564;105094;Combretaceae;Terminalia;catappa
144569;105095;Leguminosae-Mimosaceae;Inga;alba
144574;105096;Caryocaraceae;Caryocar;microcarpum
144577;105096;Caryocaraceae;Caryocar;microcarpum
144590;105099;Leguminosae-Papilionaceae;Swartzia;racemosa
144592;105099;Leguminosae-Papilionaceae;Swartzia;racemosa
144654;105115;Poaceae;Paspalum;virgatum
144655;105116;Poaceae;Panicum;maximum
144656;105117;Poaceae;Pennisetum;purpurum
144657;105118;Mimosaceae;Inga;edulis
144659;105118;Mimosaceae;Inga;edulis
144662;105119;Araceae;Philodendron;Pedatum
144667;105120;Rubiaceae;Genipa;americana
144663;105120;Rubiaceae;Genipa;americana
144666;105120;Rubiaceae;Genipa;americana
144672;105121;Lauraceae;Nectandra;cuspidata
144668;105121;Lauraceae;Nectandra;cuspidata
144677;105122;Cecropiaceae;Cecropia;obtusa
144673;105122;Cecropiaceae;Cecropia;obtusa
144674;105122;Cecropiaceae;Cecropia;obtusa
144675;105122;Cecropiaceae;Cecropia;obtusa
144676;105122;Cecropiaceae;Cecropia;obtusa
144682;105123;Annonaceae;Guatteria;poeppigiana
144678;105123;Annonaceae;Guatteria;poeppigiana
144680;105123;Annonaceae;Guatteria;poeppigiana
144683;105124;Myristicaceae;Virola;sebifera
144686;105124;Myristicaceae;Virola;sebifera
144688;105125;Poaceae;Echinolaena;colanum
144689;105127;Apocynaceae;Allamanda;cathartica
144691;105128;Convolvulaceae;Ipomoea;imperati
144696;105129;Leguminosae-Mimosaceae;Hydrochorea;corymbosa
144694;105129;Leguminosae-Mimosaceae;Hydrochorea;corymbosa
144695;105129;Leguminosae-Mimosaceae;Hydrochorea;corymbosa
144699;105130;Chrysobalanaceae;Licania;macrophylla
144604;105101;Leguminosae-Papilionaceae;Vigna;racemosa
144600;105101;Leguminosae-Papilionaceae;Vigna;racemosa
144601;105101;Leguminosae-Papilionaceae;Vigna;racemosa
144603;105101;Leguminosae-Papilionaceae;Vigna;racemosa
144602;105101;Leguminosae-Papilionaceae;Vigna;racemosa
144608;105103;Burseraceae;Protium;heptaphyllum
144605;105103;Burseraceae;Protium;heptaphyllum
144606;105103;Burseraceae;Protium;heptaphyllum
144607;105103;Burseraceae;Protium;heptaphyllum
144613;105104;Anacardiaceae;Tapirira;guianensis
144609;105104;Anacardiaceae;Tapirira;guianensis
144610;105104;Anacardiaceae;Tapirira;guianensis
144611;105104;Anacardiaceae;Tapirira;guianensis
144612;105104;Anacardiaceae;Tapirira;guianensis
144618;105105;Leguminosae-Mimosaceae;Pentaclethra;macroloba
144614;105105;Leguminosae-Mimosaceae;Pentaclethra;macroloba
144616;105105;Leguminosae-Mimosaceae;Pentaclethra;macroloba
144617;105105;Leguminosae-Mimosaceae;Pentaclethra;macroloba
144623;105106;Cecropiaceae;Cecropia;palmata
144619;105106;Cecropiaceae;Cecropia;palmata
144621;105106;Cecropiaceae;Cecropia;palmata
144627;105107;Leguminosae-Caesalpiniaceae;Senna;multijuga
144624;105107;Leguminosae-Caesalpiniaceae;Senna;multijuga
144625;105107;Leguminosae-Caesalpiniaceae;Senna;multijuga
144626;105107;Leguminosae-Caesalpiniaceae;Senna;multijuga
144632;105108;Anacardiaceae;Spondias;mombin
144628;105108;Anacardiaceae;Spondias;mombin
144629;105108;Anacardiaceae;Spondias;mombin
144630;105108;Anacardiaceae;Spondias;mombin
144631;105108;Anacardiaceae;Spondias;mombin
144637;105109;Sapindaceae;Pseudima;frutescens
144633;105109;Sapindaceae;Pseudima;frutescens
144634;105109;Sapindaceae;Pseudima;frutescens
144635;105109;Sapindaceae;Pseudima;frutescens
144636;105109;Sapindaceae;Pseudima;frutescens
144641;105110;Leguminosae-Caesalpiniaceae;Apuleia;leiocarpa
144638;105110;Leguminosae-Caesalpiniaceae;Apuleia;leiocarpa
144639;105110;Leguminosae-Caesalpiniaceae;Apuleia;leiocarpa
144642;105111;Chrysobalanaceae;Chysobalanus;icaco
144643;105111;Chrysobalanaceae;Chysobalanus;icaco
144644;105111;Chrysobalanaceae;Chysobalanus;icaco
144648;105112;Meliaceae;Carapa;guianensis
144645;105112;Meliaceae;Carapa;guianensis
144646;105112;Meliaceae;Carapa;guianensis
144647;105112;Meliaceae;Carapa;guianensis
144653;105113;Leguminosae-Papilionaceae;Taralea;oppositifolia
144649;105113;Leguminosae-Papilionaceae;Taralea;oppositifolia
144650;105113;Leguminosae-Papilionaceae;Taralea;oppositifolia
144651;105113;Leguminosae-Papilionaceae;Taralea;oppositifolia
144652;105113;Leguminosae-Papilionaceae;Taralea;oppositifolia
144622;105106;Cecropiaceae;Cecropia;palmata
144439;105065;Bombacaceae;Pachira;aquatica
144440;105065;Bombacaceae;Pachira;aquatica
144441;105065;Bombacaceae;Pachira;aquatica
144442;105065;Bombacaceae;Pachira;aquatica
144448;105066;Rhizophoraceae;Rhizophora;mangle
144444;105066;Rhizophoraceae;Rhizophora;mangle
144445;105066;Rhizophoraceae;Rhizophora;mangle
144446;105066;Rhizophoraceae;Rhizophora;mangle
144447;105066;Rhizophoraceae;Rhizophora;mangle
144450;105067;Leguminosae-Caesalpiniaceae;Machaerium;lunatum
144449;105067;Leguminosae-Caesalpiniaceae;Machaerium;lunatum
144454;105068;Poaceae;Cyperus;giganteus
144460;105069;Leguminosae-Papilionaceae;Etaballia;dubia
144455;105069;Leguminosae-Papilionaceae;Etaballia;dubia
144456;105069;Leguminosae-Papilionaceae;Etaballia;dubia
144457;105069;Leguminosae-Papilionaceae;Etaballia;dubia
144461;105070;Piperaceae;Pothomorphe;peltata
144462;105070;Piperaceae;Pothomorphe;peltata
144464;105071;Leguminosae-Papilionaceae;Senna;alata
144465;105071;Leguminosae-Papilionaceae;Senna;alata
144468;105071;Leguminosae-Papilionaceae;Senna;alata
144470;105072;Piperaceae;Piper;aduncum
144471;105072;Piperaceae;Piper;aduncum
144477;105073;Leguminosae-Papilionaceae;Vigna;racemosa
144478;105073;Leguminosae-Papilionaceae;Vigna;racemosa
144473;105073;Leguminosae-Papilionaceae;Vigna;racemosa
144475;105073;Leguminosae-Papilionaceae;Vigna;racemosa
144483;105074;Leguminosae-Mimosaceae;Pentaclethra;macroloba
144479;105074;Leguminosae-Mimosaceae;Pentaclethra;macroloba
144481;105074;Leguminosae-Mimosaceae;Pentaclethra;macroloba
144482;105074;Leguminosae-Mimosaceae;Pentaclethra;macroloba
144486;105075;Leguminosae-Papilionaceae;Taralea;oppositifolia
144484;105075;Leguminosae-Papilionaceae;Taralea;oppositifolia
144489;105076;Verbenaceae;Avicennia;nitida
144492;105076;Verbenaceae;Avicennia;nitida
144499;105077;Bombacaceae;Pachira;aquatica
144503;105077;Bombacaceae;Pachira;aquatica
144508;105078;Leguminosae-Mimosaceae;Zygia;cauliflora
144504;105078;Leguminosae-Mimosaceae;Zygia;cauliflora
144507;105078;Leguminosae-Mimosaceae;Zygia;cauliflora
144510;105083;Clusiaceae;Symphonia;globulifera
144513;105084;Leguminosae-Caes;Macrolobium;bifolium
144517;105084;Leguminosae-Caes;Macrolobium;bifolium
144515;105084;Leguminosae-Caes;Macrolobium;bifolium
144518;105085;Annonaceae;Rollinia ;exsucca
144523;105086;Anacardiaceae;Tapirira;guianensis
144528;105087;Malpighiaceae;Byrsonima;spicata
144531;105087;Malpighiaceae;Byrsonima;spicata
144469;105071;Leguminosae-Papilionaceae;Senna;alata
144474;105073;Leguminosae-Papilionaceae;Vigna;racemosa
144476;105073;Leguminosae-Papilionaceae;Vigna;racemosa
144480;105074;Leguminosae-Mimosaceae;Pentaclethra;macroloba
144488;105075;Leguminosae-Papilionaceae;Taralea;oppositifolia
144485;105075;Leguminosae-Papilionaceae;Taralea;oppositifolia
144487;105075;Leguminosae-Papilionaceae;Taralea;oppositifolia
144493;105076;Verbenaceae;Avicennia;nitida
144494;105076;Verbenaceae;Avicennia;nitida
144490;105076;Verbenaceae;Avicennia;nitida
144491;105076;Verbenaceae;Avicennia;nitida
144500;105077;Bombacaceae;Pachira;aquatica
144501;105077;Bombacaceae;Pachira;aquatica
144502;105077;Bombacaceae;Pachira;aquatica
144505;105078;Leguminosae-Mimosaceae;Zygia;cauliflora
144506;105078;Leguminosae-Mimosaceae;Zygia;cauliflora
144512;105083;Clusiaceae;Symphonia;globulifera
144509;105083;Clusiaceae;Symphonia;globulifera
144511;105083;Clusiaceae;Symphonia;globulifera
144516;105084;Leguminosae-Caes;Macrolobium;bifolium
144514;105084;Leguminosae-Caes;Macrolobium;bifolium
144522;105085;Annonaceae;Rollinia ;exsucca
144519;105085;Annonaceae;Rollinia ;exsucca
144520;105085;Annonaceae;Rollinia ;exsucca
144556;105092;Anacardiaceae;Spondias ;mombin
144521;105085;Annonaceae;Rollinia ;exsucca
144527;105086;Anacardiaceae;Tapirira;guianensis
144524;105086;Anacardiaceae;Tapirira;guianensis
144525;105086;Anacardiaceae;Tapirira;guianensis
144526;105086;Anacardiaceae;Tapirira;guianensis
144533;105087;Malpighiaceae;Byrsonima;spicata
144529;105087;Malpighiaceae;Byrsonima;spicata
144530;105087;Malpighiaceae;Byrsonima;spicata
144538;105088;Cecropiaceae;Cecropia;palmata
144535;105088;Cecropiaceae;Cecropia;palmata
144540;105089;Leguminosae-Mimosaceae;Abarema;jupunba
144541;105089;Leguminosae-Mimosaceae;Abarema;jupunba
144542;105089;Leguminosae-Mimosaceae;Abarema;jupunba
144548;105090;Leguminosae-mimosaceae;Stryphnodendron;pulcherrimum
144545;105090;Leguminosae-mimosaceae;Stryphnodendron;pulcherrimum
144546;105090;Leguminosae-mimosaceae;Stryphnodendron;pulcherrimum
144547;105090;Leguminosae-mimosaceae;Stryphnodendron;pulcherrimum
144553;105091;Moraceae;Ficus;maxima
144551;105091;Moraceae;Ficus;maxima
144552;105091;Moraceae;Ficus;maxima
144558;105092;Anacardiaceae;Spondias ;mombin
144555;105092;Anacardiaceae;Spondias ;mombin
144536;105088;Cecropiaceae;Cecropia;palmata
144557;105092;Anacardiaceae;Spondias ;mombin
144563;105093;Leguminosae-Papilionaceae;Erythrina;fusca
144561;105093;Leguminosae-Papilionaceae;Erythrina;fusca
144562;105093;Leguminosae-Papilionaceae;Erythrina;fusca
144568;105094;Combretaceae;Terminalia;catappa
144565;105094;Combretaceae;Terminalia;catappa
144566;105094;Combretaceae;Terminalia;catappa
144567;105094;Combretaceae;Terminalia;catappa
144573;105095;Leguminosae-Mimosaceae;Inga;alba
144570;105095;Leguminosae-Mimosaceae;Inga;alba
144571;105095;Leguminosae-Mimosaceae;Inga;alba
144572;105095;Leguminosae-Mimosaceae;Inga;alba
144578;105096;Caryocaraceae;Caryocar;microcarpum
144575;105096;Caryocaraceae;Caryocar;microcarpum
144576;105096;Caryocaraceae;Caryocar;microcarpum
144583;105097;Burseraceae;Protium;heptaphyllum
144584;105097;Burseraceae;Protium;heptaphyllum
144580;105097;Burseraceae;Protium;heptaphyllum
144581;105097;Burseraceae;Protium;heptaphyllum
144482;105074;Leguminosae-Mimosaceae;Pentaclethra;macroloba
144589;105098;Humiriaceae;Sacoglottis;cf. guianensis
144586;105098;Humiriaceae;Sacoglottis;cf. guianensis
144587;105098;Humiriaceae;Sacoglottis;cf. guianensis
144588;105098;Humiriaceae;Sacoglottis;cf. guianensis
144594;105099;Leguminosae-Papilionaceae;Swartzia;racemosa
144591;105099;Leguminosae-Papilionaceae;Swartzia;racemosa
144593;105099;Leguminosae-Papilionaceae;Swartzia;racemosa
144599;105100;Combretaceae;Laguncularia;racemosa
144595;105100;Combretaceae;Laguncularia;racemosa
144596;105100;Combretaceae;Laguncularia;racemosa
144597;105100;Combretaceae;Laguncularia;racemosa
144598;105100;Combretaceae;Laguncularia;racemosa
144661;105118;Mimosaceae;Inga;edulis
144658;105118;Mimosaceae;Inga;edulis
144660;105118;Mimosaceae;Inga;edulis
144664;105120;Rubiaceae;Genipa;americana
144665;105120;Rubiaceae;Genipa;americana
144669;105121;Lauraceae;Nectandra;cuspidata
144671;105121;Lauraceae;Nectandra;cuspidata
144679;105123;Annonaceae;Guatteria;poeppigiana
144681;105123;Annonaceae;Guatteria;poeppigiana
144687;105124;Myristicaceae;Virola;sebifera
144684;105124;Myristicaceae;Virola;sebifera
144685;105124;Myristicaceae;Virola;sebifera
144693;105129;Leguminosae-Mimosaceae;Hydrochorea;corymbosa
144697;105130;Chrysobalanaceae;Licania;macrophylla
144698;105130;Chrysobalanaceae;Licania;macrophylla
144703;105131;Myrtaceae;Myrcia;fallax
144700;105131;Myrtaceae;Myrcia;fallax
144701;105131;Myrtaceae;Myrcia;fallax
144702;105131;Myrtaceae;Myrcia;fallax
144708;105132;Cecropiaceae;Cecropia;sciadophylla
144704;105132;Cecropiaceae;Cecropia;sciadophylla
144705;105132;Cecropiaceae;Cecropia;sciadophylla
144706;105132;Cecropiaceae;Cecropia;sciadophylla
144707;105132;Cecropiaceae;Cecropia;sciadophylla
144713;105133;Leguminosae-Mimosaceae;Parkia;pendula
144709;105133;Leguminosae-Mimosaceae;Parkia;pendula
144710;105133;Leguminosae-Mimosaceae;Parkia;pendula
144711;105133;Leguminosae-Mimosaceae;Parkia;pendula
144712;105133;Leguminosae-Mimosaceae;Parkia;pendula
144718;105136;Leguminosae-papilionoideae;Mora;paraensis
144714;105136;Leguminosae-papilionoideae;Mora;paraensis
144715;105136;Leguminosae-papilionoideae;Mora;paraensis
144716;105136;Leguminosae-papilionoideae;Mora;paraensis
144717;105136;Leguminosae-papilionoideae;Mora;paraensis
144723;105137;Fabaceae (Leguminosae Papilionoideae);Ormosia;coutinhoi
144719;105137;Fabaceae (Leguminosae Papilionoideae);Ormosia;coutinhoi
144720;105137;Fabaceae (Leguminosae Papilionoideae);Ormosia;coutinhoi
144721;105137;Fabaceae (Leguminosae Papilionoideae);Ormosia;coutinhoi
144722;105137;Fabaceae (Leguminosae Papilionoideae);Ormosia;coutinhoi
144724;105138;Apocynaceae;Himatanthus;articulata
144725;105138;Apocynaceae;Himatanthus;articulata
144615;105105;Leguminosae-Mimosaceae;Pentaclethra;macroloba
144640;105110;Leguminosae-Caesalpiniaceae;Apuleia;leiocarpa
118071;104487;Monimiaceae;;
101683;100770;Melastomataceae;;
124003;104878;Linaceae;Hebepetalum;humiriifolium
118621;104559;Meliaceae;Guarea;guidonia
118625;104560;Verbenaceae;;
114917;104114;Araceae;Philodendron;eximium
114938;104117;Zingiberaceae;Renealmia;chrysotricha
114940;104118;Schizaceae;Anemia;
114941;104119;Siparunaceae;;
114944;104120;Rubiaceae;Psychotria;glaziovii
114947;104121;Araceae;Xanthosoma;sagittifolium
114951;104122;Chloranthaceae;Hedyosmum;brasiliense
114954;104123;Buddlejaceae;Buddleja;brasiliensis
114970;104127;Arecaceae;;
115195;104131;Combretaceae;;
115198;104132;Marcgraviaceae;Ruyschia;clusiaefolia
115202;104133;Euphorbiaceae;Joannesia;princeps
115206;104134;Tiliaceae;Luehea;candicans
115209;104135;Lauraceae;;
115212;104136;Loranthaceae;Struthanthus;
115213;104137;Moraceae;Ficus;
115218;104139;Moraceae;Ficus;
115222;104140;Lamiaceae;Leonurus;
115225;104141;Malvaceae;Pavonia;communis
115228;104142;Moraceae;Ficus;luschnathiana
115234;104144;Chrysibalanaceae;Hirtella;hebeclada
114965;104127;Arecaceae;;
114977;104130;Siparunaceae;;
113803;104033;Melastomataceae;Miconia;pusilliflora
113806;104034;Euphorbiaceae;Alchornea;
114426;104070;Moraceae;Ficus;
114415;104066;Malpighiaceae;Tetrapterys;
113813;104037;Erythroxylaceae;Erythroxylum;
114401;104060;Loranthaceae;;
113578;104012;Nyctaginaceae;;
113810;104036;Myrtaceae;Myrcia;tenuivenosa
114433;104073;Solanaceae;Brugmansia;suaveolens
114400;104060;Loranthaceae;;
113584;104015;Rubiaceae;Manettia;
113828;104043;Asteraceae;;
114408;104063;Sapindaceae;Allophylus;guaraniticus
114396;104059;Arecaceae;;
113604;104025;Clusiaceae;Clusia;lanceolata
113580;104013;Apocynaceae;Tabernaemontana;laeta
113603;104025;Clusiaceae;Clusia;lanceolata
113832;104044;Arecaceae;;
113829;104043;Asteraceae;;
114369;104047;Gesneriaceae;Besleria;longimucronata
114432;104073;Solanaceae;Brugmansia;suaveolens
113817;104039;Lacistemaceae;Lacistema;
114901;104106;Arecaceae;;
124041;104893;Monimiaceae;Siparuna;cuspidata
114946;104120;Rubiaceae;Psychotria;glaziovii
114430;104071;Myrtaceae;Eugenia;brasiliensis
114933;104115;Rubiaceae;Psychotria;malaneoides
114934;104115;Rubiaceae;Psychotria;malaneoides
114403;104061;Elaeocarpaceae;Sloanea;guianensis
114376;104049;Piperaceae;Piper;
114419;104067;Myrtaceae;;
114420;104067;Myrtaceae;;
114370;104047;Gesneriaceae;Besleria;longimucronata
114375;104049;Piperaceae;Piper;
114386;104053;Myrtaceae;Myrcia;rostrata
114943;104119;Siparunaceae;;
114649;104080;Cyatheaceae;Cyathea;
114409;104063;Sapindaceae;Allophylus;guaraniticus
114412;104064;Myrsinaceae;;
114371;104047;Gesneriaceae;Besleria;longimucronata
114427;104070;Moraceae;Ficus;
114956;104123;Buddlejaceae;Buddleja;brasiliensis
114434;104073;Solanaceae;Brugmansia;suaveolens
114942;104119;Siparunaceae;;
115219;104139;Moraceae;Ficus;
114884;104099;Rubiaceae;Psychotria;
114978;104130;Siparunaceae;;
115779;104158;Cactaceae;;
115778;104157;Cactaceae;Cereus;
115781;104158;Cactaceae;;
115776;104157;Cactaceae;Cereus;
115953;104170;Bromeliaceae;Ananas;ananassoides
115761;104151;Myrtaceae;;
115221;104139;Moraceae;Ficus;
115216;104137;Moraceae;Ficus;
114968;104127;Arecaceae;;
115791;104162;Polygonaceae;;
115786;104160;Malpighiaceae;Byrsonima;
115762;104152;Annonaceae;Xylopia;
115790;104161;Bignoniaceae;;
115768;104154;Bignoniaceae;;
115802;104168;Chrysobalanaceae;Couepia;
115758;104151;Myrtaceae;;
115798;104164;Connaraceae;Connarus;
115801;104167;Boraginaceae;;
115773;104156;Sapotaceae;;
115794;104163;Sapindaceae;;
115804;104169;Verbenaceae;Vitex;polygama
115765;104153;Euphorbiaceae;;
115752;104149;Lauraceae;Ocotea;aciphylla
115244;104147;Moraceae;Coussapoa;microcarpa
114936;104116;Rubiaceae;Faramea;multiflora var. salicifolia
115226;104141;Malvaceae;Pavonia;communis
114906;104108;Flacourtiaceae;Casearia;
115223;104140;Lamiaceae;Leonurus;
114878;104096;Lauraceae;;
114909;104110;Meliaceae;Trichilia;catigua
115229;104142;Moraceae;Ficus;luschnathiana
114915;104113;Melastomataceae;;
114979;104130;Siparunaceae;;
114904;104107;Rubiaceae;Faramea;
114953;104122;Chloranthaceae;Hedyosmum;brasiliense
114976;104129;Verbenaceae;;
114918;104114;Araceae;Philodendron;eximium
114967;104127;Arecaceae;;
114898;104105;Rubiaceae;Coussarea;nodosa var. nodosa
114887;104101;Rubiaceae;Coussarea;
114910;104110;Meliaceae;Trichilia;catigua
114905;104108;Flacourtiaceae;Casearia;
114885;104100;Clethraceae;Clethra;scabra
114895;104104;Elaeocarpaceae;Sloanea;monosperma
115203;104133;Euphorbiaceae;Joannesia;princeps
114896;104104;Elaeocarpaceae;Sloanea;monosperma
114966;104127;Arecaceae;;
115214;104137;Moraceae;Ficus;
114945;104120;Rubiaceae;Psychotria;glaziovii
114653;104082;Lacistemaceae;Lacistema;pubescens
114886;104100;Clethraceae;Clethra;scabra
114879;104096;Lauraceae;;
114416;104066;Malpighiaceae;Tetrapterys;
114903;104107;Rubiaceae;Faramea;
114638;104077;Leguminosae Mimosoideae;Inga;dulcis
114937;104116;Rubiaceae;Faramea;multiflora var. salicifolia
115235;104144;Chrysibalanaceae;Hirtella;hebeclada
115230;104142;Moraceae;Ficus;luschnathiana
114877;104095;Sapotaceae;;
114870;104092;Meliaceae;;
115200;104132;Marcgraviaceae;Ruyschia;clusiaefolia
114677;104091;Euphorbiaceae;;
114429;104071;Myrtaceae;Eugenia;brasiliensis
114665;104086;Hypericaceae;Vismia;
115796;104163;Sapindaceae;;
115201;104132;Marcgraviaceae;Ruyschia;clusiaefolia
114955;104123;Buddlejaceae;Buddleja;brasiliensis
115800;104166;Malpighiaceae;Stigmaphyllon;
114949;104121;Araceae;Xanthosoma;sagittifolium
114630;104074;Sterculiaceae;Helicteres;
115797;104164;Connaraceae;Connarus;
114654;104082;Lacistemaceae;Lacistema;pubescens
114948;104121;Araceae;Xanthosoma;sagittifolium
115777;104157;Cactaceae;Cereus;
115207;104134;Tiliaceae;Luehea;candicans
114952;104122;Chloranthaceae;Hedyosmum;brasiliense
115980;104180;Myrtaceae;;
116442;104250;Euphorbiaceae;Alchornea;
116416;104240;Begoniaceae;Begonia;fischeri
116450;104253;Lauraceae;Persea;americana
116441;104249;Moraceae;Ficus;
116429;104245;Begoniaceae;Begonia;
116462;104258;Boraginaceae;;
116557;104247;Passifloraceae;Passiflora;edulis
116558;104253;Lauraceae;Persea;americana
116432;104246;Lauraceae;Enlicheria;paniculata
116459;104258;Boraginaceae;;
116437;104248;Bromeliaceae;Tillandsia;usneoides
116404;104236;Dioscoreaceae;;
114632;104075;Euphorbiaceae;;
114880;104097;Sapotaceae;;
114635;104076;Solanaceae;Aureliana;fasciculata
114411;104064;Myrsinaceae;;
117083;103818;Cyclanthaceae;Evodianthus;funifer
117084;103820;Flacourtiaceae;Lindackeria;paraensis
117085;103824;Euphorbiaceae;Aparisthmium;cordatum
117086;103836;Melastomataceae;Tococa;aristata
117087;103840;Euphorbiaceae;Maprounea;guianensis
117088;103841;Cecropiaceae;Cecropia;concolor
117469;103844;Cecropiaceae;Cecropia;sciadophylla
117089;103845;Meliaceae;Carapa;guianensis
117467;103845;Meliaceae;Carapa;guianensis
117090;103849;Araliaceae;Didymopanax;morototoni
117091;103850;Myristicaceae;Virola;surinamensis
117092;103851;Piperaceae;Piper;aduncum
117188;103885;Burseraceae;Protium;krukoffii
117189;103885;Burseraceae;Protium;krukoffii
117190;103886;Lecythidaceae;Gustávia;augusta
117191;103890;Violaceae;Rinorea;racemosa
117192;103893;Meliaceae;Guarea;guidonia
117193;103894;Solanaceae;Cestrum;latifolium
117194;103894;Solanaceae;Cestrum;latifolium
117195;103898;Calophyllaceae;Calophyllum;brasiliense
117196;103901;Myrtaceae;Calyptranthes;
117197;103906;Leguminosae;Taralea;oppositifolia
117198;103917;Leguminosae;pterocarpus;amazonicus
117199;103919;Meliaceae;Guarea;guidonia
117200;103919;Meliaceae;Guarea;guidonia
117201;103921;Leguminosae;Inga;cinnamomea
117202;103921;Leguminosae;Inga;cinnamomea
117203;103926;Moraceae;Ficus cf. ;catappaefolia
117204;103926;Moraceae;Ficus cf. ;catappaefolia
117205;104003;Melastomataceae;Miconia;longifolia
117206;103927;Anacardiaceae;Spondias;mombin
117207;103928;Lauraceae;Nectrandra;
117208;103929;Leguminosae;Macrolobium;bifolium
117468;103930;Leguminosae;Zigia;latifolia
117209;103931;Verbasaceae;Avicennia;nitida
117210;103933;Lauraceae;Licaria;mahuba
117211;103934;Verbenaceae;Scleroxylon;
117212;103934;Verbenaceae;Scleroxylon;
117213;103934;Verbenaceae;Scleroxylon;
117214;103935;Leguminosae-mim;Inga;
117215;103936;Myristicaceae;Virola;surinamensis
117216;103936;Myristicaceae;Virola;surinamensis
117217;103939;Leguminosae;Clitoria;fairchildiana
117218;103940;Leguminosae;Mora;paraensis
117219;103941;Hippocrateaceae;Hippocratea;volubilis
